workbook,country,iso3,year,variable,source,workbook_value,live_source_value,diff,pct_diff,status,note
FILE1,Turkey,TUR,2011,population,S1 UN WPP2024,74215203.0,74215203.0,0.0,0.0,EXACT,
FILE2,Turkey,TUR,2011,population,World Bank SP.POP.TOTL,74223629.0,74223629.0,0.0,0.0,EXACT,
FILE1,Turkey,TUR,2012,population,S1 UN WPP2024,75197198.0,75197198.0,0.0,0.0,EXACT,
FILE2,Turkey,TUR,2012,population,World Bank SP.POP.TOTL,75175827.0,75175827.0,0.0,0.0,EXACT,
FILE1,Turkey,TUR,2013,population,S1 UN WPP2024,76403031.0,76403031.0,0.0,0.0,EXACT,
FILE2,Turkey,TUR,2013,population,World Bank SP.POP.TOTL,76147624.0,76147624.0,0.0,0.0,EXACT,
FILE1,Turkey,TUR,2014,population,S1 UN WPP2024,78036154.0,78036154.0,0.0,0.0,EXACT,
FILE2,Turkey,TUR,2014,population,World Bank SP.POP.TOTL,77181884.0,77181884.0,0.0,0.0,EXACT,
FILE1,Turkey,TUR,2015,population,S1 UN WPP2024,80014226.0,80014226.0,0.0,0.0,EXACT,
FILE2,Turkey,TUR,2015,population,World Bank SP.POP.TOTL,78218479.0,78218479.0,0.0,0.0,EXACT,
FILE1,Turkey,TUR,2016,population,S1 UN WPP2024,81652088.0,81652088.0,0.0,0.0,EXACT,
FILE2,Turkey,TUR,2016,population,World Bank SP.POP.TOTL,79277962.0,79277962.0,0.0,0.0,EXACT,
FILE1,Turkey,TUR,2017,population,S1 UN WPP2024,83083662.0,83083662.0,0.0,0.0,EXACT,
FILE2,Turkey,TUR,2017,population,World Bank SP.POP.TOTL,80312698.0,80312698.0,0.0,0.0,EXACT,
FILE1,Turkey,TUR,2018,population,S1 UN WPP2024,84415969.0,84415969.0,0.0,0.0,EXACT,
FILE2,Turkey,TUR,2018,population,World Bank SP.POP.TOTL,81407204.0,81407204.0,0.0,0.0,EXACT,
FILE1,Turkey,TUR,2019,population,S1 UN WPP2024,85357672.0,85357672.0,0.0,0.0,EXACT,
FILE2,Turkey,TUR,2019,population,World Bank SP.POP.TOTL,82579440.0,82579440.0,0.0,0.0,EXACT,
FILE1,Turkey,TUR,2020,population,S1 UN WPP2024,86091692.0,86091692.0,0.0,0.0,EXACT,
FILE2,Turkey,TUR,2020,population,World Bank SP.POP.TOTL,83384680.0,83384680.0,0.0,0.0,EXACT,
FILE1,Turkey,TUR,2021,population,S1 UN WPP2024,86686253.0,86686253.0,0.0,0.0,EXACT,
FILE2,Turkey,TUR,2021,population,World Bank SP.POP.TOTL,84147318.0,84147318.0,0.0,0.0,EXACT,
FILE1,Turkey,TUR,2022,population,S1 UN WPP2024,87058473.0,87058473.0,0.0,0.0,EXACT,
FILE2,Turkey,TUR,2022,population,World Bank SP.POP.TOTL,84979913.0,84979913.0,0.0,0.0,EXACT,
